property_type,district,area_text,bedrooms,bathrooms,price_text,posted_at,price
nha_pho,Quận Đống Đa,42 m2,6,6,11 tỷ 800 triệu,25/01/2026,11800000000.0
nha_pho,Quận Cầu Giấy,55 m2,5,4,30 tỷ 500 triệu,25/01/2026,30500000000.0
nha_pho,Quận Hai Bà Trưng,36 m2,2,2,11 tỷ 800 triệu,25/01/2026,11800000000.0
nha_pho,Quận Hai Bà Trưng,41 m2,4,3,10 tỷ 500 triệu,25/01/2026,10500000000.0
nha_pho,Quận Đống Đa,80 m2,24,12,24 tỷ 200 triệu,25/01/2026,24200000000.0
nha_pho,Quận Ba Đình,276 m2,1,1,45 tỷ,25/01/2026,45000000000.0
nha_pho,Quận Ba Đình,120 m2,4,4,114 tỷ,25/01/2026,114000000000.0
nha_pho,Quận Ba Đình,94 m2,4,4,89 tỷ,25/01/2026,89000000000.0
nha_pho,Quận Long Biên,40 m2,4,4,16 tỷ 200 triệu,25/01/2026,16200000000.0
can_ho,Quận Hai Bà Trưng,70 m2,2,1,3 tỷ 900 triệu,25/01/2026,3900000000.0
nha_pho,Quận Hai Bà Trưng,84 m2,25,25,18 tỷ 500 triệu,25/01/2026,18500000000.0
nha_pho,Quận Hai Bà Trưng,31 m2,3,3,10 tỷ 500 triệu,25/01/2026,10500000000.0
nha_pho,Quận Hai Bà Trưng,20 m2,2,2,3 tỷ 900 triệu,25/01/2026,3900000000.0
nha_pho,Quận Hai Bà Trưng,43 m2,3,3,9 tỷ,25/01/2026,9000000000.0
nha_pho,Quận Hai Bà Trưng,92 m2,0,0,15 tỷ 500 triệu,25/01/2026,15500000000.0
nha_pho,Quận Hai Bà Trưng,43 m2,3,3,13 tỷ,25/01/2026,13000000000.0
nha_pho,Quận Hai Bà Trưng,30 m2,3,3,10 tỷ 600 triệu,25/01/2026,10600000000.0
nha_pho,Quận Hai Bà Trưng,30 m2,3,4,8 tỷ 900 triệu,25/01/2026,8900000000.0
nha_pho,Quận Hai Bà Trưng,35 m2,4,4,9 tỷ,25/01/2026,9000000000.0
nha_pho,Quận Hai Bà Trưng,41 m2,4,5,9 tỷ 700 triệu,25/01/2026,9700000000.0
nha_pho,Quận Hai Bà Trưng,33 m2,1,1,4 tỷ 200 triệu,25/01/2026,4200000000.0
nha_pho,Quận Hai Bà Trưng,64 m2,9,9,17 tỷ 800 triệu,25/01/2026,17800000000.0
nha_pho,Quận Hoàng Mai,51 m2,4,3,21 tỷ 600 triệu,25/01/2026,21600000000.0
nha_pho,Quận Đống Đa,23 m2,3,2,6 tỷ 450 triệu,25/01/2026,6450000000.0
nha_pho,Quận Hai Bà Trưng,55 m2,15,15,16 tỷ 900 triệu,25/01/2026,16900000000.0
nha_pho,Quận Hoàng Mai,45 m2,4,4,12 tỷ 500 triệu,25/01/2026,12500000000.0
nha_pho,Quận Hoàng Mai,45 m2,4,4,20 tỷ,25/01/2026,20000000000.0
nha_pho,Quận Hai Bà Trưng,52 m2,3,3,12 tỷ 800 triệu,25/01/2026,12800000000.0
nha_pho,Quận Tây Hồ,35 m2,3,3,8 tỷ 900 triệu,25/01/2026,8900000000.0
can_ho,Quận Hai Bà Trưng,52 m2,2,2,2 tỷ 790 triệu,25/01/2026,2790000000.0
nha_pho,Quận Hai Bà Trưng,43 m2,3,3,9 tỷ,25/01/2026,9000000000.0
nha_pho,Quận Hoàn Kiếm,42 m2,3,3,25 tỷ,25/01/2026,25000000000.0
nha_pho,Quận Hai Bà Trưng,50 m2,4,4,9 tỷ 900 triệu,25/01/2026,9900000000.0
can_ho,Quận Đống Đa,52 m2,2,2,3 tỷ 90 triệu,25/01/2026,3090000000.0
nha_pho,Quận Hai Bà Trưng,16 m2,2,2,5 tỷ 200 triệu,25/01/2026,5200000000.0
nha_pho,Quận Hoàng Mai,40 m2,3,3,9 tỷ 600 triệu,25/01/2026,9600000000.0
nha_pho,Quận Hoàng Mai,54 m2,0,0,9 tỷ 700 triệu,25/01/2026,9700000000.0
nha_pho,Quận Hai Bà Trưng,38 m2,11,6,8 tỷ 800 triệu,25/01/2026,8800000000.0
nha_pho,Quận Hai Bà Trưng,40 m2,3,3,9 tỷ,25/01/2026,9000000000.0
nha_pho,Quận Hai Bà Trưng,46 m2,4,3,8 tỷ 900 triệu,25/01/2026,8900000000.0
nha_pho,Quận Hai Bà Trưng,43 m2,3,4,11 tỷ 800 triệu,25/01/2026,11800000000.0
nha_pho,Quận Thanh Xuân,59 m2,5,5,40 tỷ,25/01/2026,40000000000.0
nha_pho,Quận Hai Bà Trưng,38 m2,4,4,13 tỷ,25/01/2026,13000000000.0
nha_pho,Quận Long Biên,64 m2,4,4,14 tỷ 500 triệu,25/01/2026,14500000000.0
nha_mat_pho,Quận Đống Đa,72 m2,7,7,29 tỷ 500 triệu,25/01/2026,29500000000.0
nha_pho,Quận Đống Đa,32 m2,2,2,6 tỷ 950 triệu,25/01/2026,6950000000.0
nha_mat_pho,Quận Long Biên,78 m2,2,2,21 tỷ 500 triệu,25/01/2026,21500000000.0
can_ho,Quận Đống Đa,68 m2,2,2,7 tỷ 200 triệu,25/01/2026,7200000000.0
nha_pho,Quận Đống Đa,28 m2,4,4,7 tỷ 500 triệu,25/01/2026,7500000000.0
nha_pho,Quận Đống Đa,35 m2,4,4,7 tỷ 700 triệu,25/01/2026,7700000000.0
nha_pho,Quận Đống Đa,34 m2,3,3,8 tỷ 600 triệu,25/01/2026,8600000000.0
can_ho,Quận Đống Đa,80 m2,2,2,5 tỷ 800 triệu,25/01/2026,5800000000.0
nha_pho,Quận Đống Đa,37 m2,3,3,15 tỷ 100 triệu,25/01/2026,15100000000.0
nha_pho,Quận Bắc Từ Liêm,41 m2,3,3,6 tỷ 200 triệu,24/01/2026,6200000000.0
nha_mat_pho,Quận Hoàng Mai,36 m2,3,3,6 tỷ 800 triệu,24/01/2026,6800000000.0
nha_mat_pho,Quận Đống Đa,45 m2,4,3,25 tỷ,24/01/2026,25000000000.0
biet_thu,Huyện Mê Linh,425 m2,5,5,39 tỷ,23/01/2026,39000000000.0
dat,Huyện Thạch Thất,137 m2,0,0,3 tỷ 100 triệu,21/01/2026,3100000000.0
can_ho,Quận Thanh Xuân,40 m2,1,1,2 tỷ 850 triệu,21/01/2026,2850000000.0
nha_mat_pho,Quận Đống Đa,31 m2,4,4,9 tỷ 300 triệu,20/01/2026,9300000000.0
nha_mat_pho,Quận Đống Đa,33 m2,4,4,13 tỷ 800 triệu,20/01/2026,13800000000.0
nha_mat_pho,Quận Đống Đa,59 m2,4,4,22 tỷ 300 triệu,20/01/2026,22300000000.0
nha_pho,Quận Long Biên,50 m2,5,5,16 tỷ 300 triệu,20/01/2026,16300000000.0
nha_pho,Quận Long Biên,52 m2,5,5,16 tỷ 300 triệu,20/01/2026,16300000000.0
dat,Quận Long Biên,75 m2,0,0,11 tỷ 300 triệu,20/01/2026,11300000000.0
nha_pho,Quận Hai Bà Trưng,41 m2,4,5,10 tỷ 800 triệu,19/01/2026,10800000000.0
nha_pho,Quận Tây Hồ,52 m2,4,3,6 tỷ,19/01/2026,6000000000.0
dat,Huyện Thạch Thất,99 m2,0,0,2 tỷ 500 triệu,17/01/2026,2500000000.0
dat,Huyện Quốc Oai,100 m2,0,0,2 tỷ 450 triệu,17/01/2026,2450000000.0
dat,Huyện Thạch Thất,105 m2,0,0,2 tỷ,17/01/2026,2000000000.0
nha_mat_pho,Quận Hai Bà Trưng,193 m2,3,3,24 tỷ,16/01/2026,24000000000.0
nha_pho,Quận Đống Đa,70 m2,12,12,21 tỷ 900 triệu,16/01/2026,21900000000.0
nha_pho,Quận Đống Đa,52 m2,4,4,21 tỷ,16/01/2026,21000000000.0
nha_pho,Quận Thanh Xuân,60 m2,5,5,14 tỷ,16/01/2026,14000000000.0
nha_pho,Quận Thanh Xuân,66 m2,4,4,16 tỷ 800 triệu,16/01/2026,16800000000.0
nha_pho,Quận Thanh Xuân,80 m2,4,4,22 tỷ 500 triệu,16/01/2026,22500000000.0
nha_mat_pho,Quận Thanh Xuân,85 m2,5,5,26 tỷ,16/01/2026,26000000000.0
nha_pho,Quận Hai Bà Trưng,40 m2,4,4,9 tỷ 200 triệu,16/01/2026,9200000000.0
nha_pho,Quận Hai Bà Trưng,38 m2,3,4,10 tỷ 800 triệu,16/01/2026,10800000000.0
nha_pho,Quận Hai Bà Trưng,45 m2,4,4,8 tỷ 100 triệu,16/01/2026,8100000000.0
nha_pho,Quận Hai Bà Trưng,55 m2,6,4,15 tỷ 500 triệu,16/01/2026,15500000000.0
nha_mat_pho,Quận Đống Đa,50 m2,4,4,16 tỷ,16/01/2026,16000000000.0
nha_pho,Quận Hai Bà Trưng,80 m2,5,4,13 tỷ,16/01/2026,13000000000.0
nha_pho,Quận Thanh Xuân,50 m2,4,4,13 tỷ 250 triệu,16/01/2026,13250000000.0
nha_pho,Quận Thanh Xuân,46 m2,5,5,13 tỷ 800 triệu,16/01/2026,13800000000.0
nha_pho,Quận Thanh Xuân,82 m2,18,15,21 tỷ,16/01/2026,21000000000.0
nha_mat_pho,Quận Thanh Xuân,35 m2,3,3,13 tỷ 900 triệu,16/01/2026,13900000000.0
nha_pho,Quận Thanh Xuân,72 m2,18,18,19 tỷ 300 triệu,16/01/2026,19300000000.0
dat,Huyện Quốc Oai,109 m2,0,0,3 tỷ 500 triệu,16/01/2026,3500000000.0
dat,Huyện Thạch Thất,105 m2,0,0,2 tỷ 800 triệu,16/01/2026,2800000000.0
dat,Huyện Thạch Thất,112 m2,0,0,2 tỷ 500 triệu,16/01/2026,2500000000.0
dat,Huyện Thạch Thất,105 m2,0,0,2 tỷ,16/01/2026,2000000000.0
nha_pho,Quận Thanh Xuân,49 m2,4,5,12 tỷ 300 triệu,16/01/2026,12300000000.0
nha_pho,Quận Bắc Từ Liêm,57 m2,6,7,18 tỷ 300 triệu,16/01/2026,18300000000.0
dat,Huyện Quốc Oai,99 m2,0,0,2 tỷ 500 triệu,15/01/2026,2500000000.0
dat,Huyện Thạch Thất,138 m2,0,0,2 tỷ 680 triệu,15/01/2026,2680000000.0
dat,Huyện Thạch Thất,115 m2,0,0,2 tỷ 650 triệu,15/01/2026,2650000000.0
nha_pho,Quận Đống Đa,41 m2,4,5,8 tỷ 700 triệu,15/01/2026,8700000000.0
nha_mat_pho,Quận Thanh Xuân,80 m2,3,2,14 tỷ 300 triệu,15/01/2026,14300000000.0
nha_mat_pho,Quận Hoàng Mai,47 m2,5,4,7 tỷ 900 triệu,14/01/2026,7900000000.0
dat,Huyện Thạch Thất,115 m2,0,0,3 tỷ,14/01/2026,3000000000.0
nha_pho,Quận Ba Đình,26 m2,4,4,6 tỷ 500 triệu,13/01/2026,6500000000.0
dat,Huyện Quốc Oai,125 m2,0,0,3 tỷ 900 triệu,13/01/2026,3900000000.0
dat,Huyện Thạch Thất,100 m2,0,0,3 tỷ 900 triệu,12/01/2026,3900000000.0
dat,Huyện Quốc Oai,100 m2,0,0,38 tỷ 500 triệu,12/01/2026,38500000000.0
dat,Huyện Thạch Thất,115 m2,0,0,4 tỷ,12/01/2026,4000000000.0
dat,Huyện Thạch Thất,98 m2,0,0,2 tỷ 500 triệu,12/01/2026,2500000000.0
dat,Huyện Thạch Thất,99 m2,0,0,4 tỷ,12/01/2026,4000000000.0
nha_pho,Quận Thanh Xuân,27 m2,3,3,8 tỷ 500 triệu,12/01/2026,8500000000.0
dat,Huyện Thạch Thất,112 m2,0,0,3 tỷ 200 triệu,11/01/2026,3200000000.0
dat,Huyện Thạch Thất,125 m2,0,0,3 tỷ 850 triệu,11/01/2026,3850000000.0
dat,Huyện Quốc Oai,100 m2,0,0,2 tỷ 879 triệu,10/01/2026,2879000000.0
dat,Huyện Quốc Oai,100 m2,0,0,2 tỷ 650 triệu,10/01/2026,2650000000.0
nha_mat_pho,Quận Hoàng Mai,42 m2,4,4,7 tỷ 250 triệu,10/01/2026,7250000000.0
dat,Huyện Quốc Oai,100 m2,0,0,2 tỷ 860 triệu,09/01/2026,2860000000.0
nha_mat_pho,Quận Hoàng Mai,43 m2,4,4,7 tỷ 900 triệu,09/01/2026,7900000000.0
nha_pho,Quận Thanh Xuân,42 m2,3,10,13 tỷ 600 triệu,09/01/2026,13600000000.0
nha_pho,Quận Ba Đình,15 m2,4,0,5 tỷ 250 triệu,09/01/2026,5250000000.0
nha_pho,Quận Hoàng Mai,38 m2,4,3,7 tỷ 300 triệu,08/01/2026,7300000000.0
dat,Huyện Thạch Thất,128 m2,0,0,2 tỷ 799 triệu,08/01/2026,2799000000.0
biet_thu,Huyện Mê Linh,425 m2,5,5,40 tỷ,07/01/2026,40000000000.0
dat,Huyện Thạch Thất,125 m2,0,0,2 tỷ 499 triệu,07/01/2026,2499000000.0
dat,Huyện Thạch Thất,100 m2,0,0,3 tỷ,07/01/2026,3000000000.0
dat,Huyện Thạch Thất,125 m2,0,0,3 tỷ,07/01/2026,3000000000.0
nha_pho,Quận Hoàng Mai,48 m2,0,0,7 tỷ 200 triệu,06/01/2026,7200000000.0
nha_pho,Quận Hoàng Mai,38 m2,4,4,7 tỷ 600 triệu,06/01/2026,7600000000.0
dat,Huyện Thạch Thất,100 m2,0,0,2 tỷ 494 triệu,06/01/2026,2494000000.0
dat,Huyện Thạch Thất,100 m2,0,0,2 tỷ 299 triệu,06/01/2026,2299000000.0
dat,Huyện Thạch Thất,105 m2,0,0,2 tỷ 500 triệu,06/01/2026,2500000000.0
dat,Huyện Thạch Thất,100 m2,0,0,3 tỷ 300 triệu,06/01/2026,3300000000.0
dat,Huyện Thạch Thất,100 m2,0,0,3 tỷ 500 triệu,06/01/2026,3500000000.0
nha_pho,Quận Tây Hồ,45 m2,3,3,14 tỷ,05/01/2026,14000000000.0
nha_pho,Quận Ba Đình,21 m2,3,2,6 tỷ 740 triệu,05/01/2026,6740000000.0
nha_pho,Quận Tây Hồ,66 m2,3,2,12 tỷ,05/01/2026,12000000000.0
nha_mat_pho,Quận Hai Bà Trưng,86 m2,3,2,23 tỷ 500 triệu,05/01/2026,23500000000.0
nha_mat_pho,Quận Hoàng Mai,75 m2,6,3,21 tỷ 500 triệu,05/01/2026,21500000000.0
nha_pho,Quận Hai Bà Trưng,110 m2,15,15,25 tỷ,05/01/2026,25000000000.0
nha_pho,Quận Hoàng Mai,75 m2,6,3,21 tỷ 500 triệu,05/01/2026,21500000000.0
nha_pho,Quận Hoàng Mai,75 m2,6,3,21 tỷ 500 triệu,05/01/2026,21500000000.0
nha_pho,Quận Hai Bà Trưng,110 m2,15,15,25 tỷ,05/01/2026,25000000000.0
nha_pho,Quận Hai Bà Trưng,110 m2,15,15,25 tỷ,05/01/2026,25000000000.0
nha_pho,Quận Hoàng Mai,75 m2,6,3,21 tỷ 500 triệu,05/01/2026,21500000000.0
nha_pho,Quận Hai Bà Trưng,75 m2,4,3,13 tỷ 900 triệu,05/01/2026,13900000000.0
nha_pho,Quận Hoàng Mai,54 m2,4,5,18 tỷ 600 triệu,05/01/2026,18600000000.0
nha_pho,Quận Hai Bà Trưng,52 m2,5,3,11 tỷ 900 triệu,05/01/2026,11900000000.0
nha_pho,Quận Hai Bà Trưng,75 m2,4,3,13 tỷ 900 triệu,05/01/2026,13900000000.0
can_ho,Quận Hai Bà Trưng,110 m2,15,15,25 tỷ,05/01/2026,25000000000.0
nha_mat_pho,Quận Hai Bà Trưng,75 m2,4,4,18 tỷ 800 triệu,05/01/2026,18800000000.0
nha_pho,Quận Hai Bà Trưng,52 m2,6,4,11 tỷ 900 triệu,05/01/2026,11900000000.0
can_ho,Quận Hai Bà Trưng,110 m2,15,15,25 tỷ,05/01/2026,25000000000.0
nha_pho,Quận Hai Bà Trưng,110 m2,15,15,25 tỷ,05/01/2026,25000000000.0
nha_mat_pho,Quận Hoàng Mai,48 m2,4,4,12 tỷ 200 triệu,05/01/2026,12200000000.0
can_ho,Quận Ba Đình,50 m2,1,1,4 tỷ 190 triệu,05/01/2026,4190000000.0
nha_pho,Huyện Thanh Trì,46 m2,4,4,6 tỷ 500 triệu,05/01/2026,6500000000.0
dat,Huyện Quốc Oai,100 m2,0,0,5 tỷ 300 triệu,05/01/2026,5300000000.0
nha_mat_pho,Quận Hoàng Mai,65 m2,6,6,25 tỷ,04/01/2026,25000000000.0
nha_pho,Quận Hai Bà Trưng,110 m2,15,15,25 tỷ,04/01/2026,25000000000.0
nha_mat_pho,Quận Hoàng Mai,65 m2,6,6,25 tỷ,04/01/2026,25000000000.0
nha_pho,Quận Tây Hồ,71 m2,8,8,16 tỷ 600 triệu,31/12/2025,16600000000.0
nha,Quận Tây Hồ,55 m2,4,4,13 tỷ 900 triệu,31/12/2025,13900000000.0
nha_pho,Quận Thanh Xuân,56 m2,8,5,13 tỷ 400 triệu,31/12/2025,13400000000.0
nha_pho,Quận Đống Đa,158 m2,4,3,37 tỷ 800 triệu,31/12/2025,37800000000.0
nha,Quận Cầu Giấy,141 m2,6,4,38 tỷ 300 triệu,31/12/2025,38300000000.0
nha_pho,Quận Hoàng Mai,81 m2,18,18,24 tỷ 800 triệu,31/12/2025,24800000000.0
nha,Quận Đống Đa,79 m2,8,6,20 tỷ 800 triệu,31/12/2025,20800000000.0
nha_mat_pho,Quận Tây Hồ,74 m2,8,6,21 tỷ 300 triệu,31/12/2025,21300000000.0
nha_mat_pho,Quận Đống Đa,112 m2,10,9,37 tỷ 800 triệu,31/12/2025,37800000000.0
nha,Quận Tây Hồ,69 m2,5,5,13 tỷ 900 triệu,31/12/2025,13900000000.0
nha_pho,Quận Cầu Giấy,138 m2,16,15,31 tỷ 800 triệu,31/12/2025,31800000000.0
nha_mat_pho,Quận Tây Hồ,101 m2,0,0,21 tỷ 800 triệu,31/12/2025,21800000000.0
nha_mat_pho,Quận Tây Hồ,254 m2,9,7,61 tỷ 300 triệu,31/12/2025,61300000000.0
nha_mat_pho,Quận Ba Đình,63 m2,6,6,24 tỷ 300 triệu,31/12/2025,24300000000.0
nha_pho,Quận Ba Đình,55 m2,4,4,14 tỷ 300 triệu,31/12/2025,14300000000.0
nha,Quận Đống Đa,101 m2,2,2,32 tỷ 600 triệu,31/12/2025,32600000000.0
nha_mat_pho,Quận Nam Từ Liêm,137 m2,5,5,43 tỷ 400 triệu,31/12/2025,43400000000.0
nha,Quận Tây Hồ,112 m2,2,1,25 tỷ 800 triệu,31/12/2025,25800000000.0
nha_mat_pho,Quận Tây Hồ,51 m2,4,5,12 tỷ 400 triệu,31/12/2025,12400000000.0
nha,Quận Đống Đa,62 m2,4,4,18 tỷ 800 triệu,31/12/2025,18800000000.0
nha_mat_pho,Quận Tây Hồ,85 m2,2,2,28 tỷ 600 triệu,31/12/2025,28600000000.0
nha_mat_pho,Quận Đống Đa,207 m2,6,5,55 tỷ 800 triệu,31/12/2025,55800000000.0
nha,Quận Ba Đình,123 m2,7,7,30 tỷ 300 triệu,31/12/2025,30300000000.0
nha_mat_pho,Quận Tây Hồ,174 m2,4,4,38 tỷ 800 triệu,31/12/2025,38800000000.0
nha_pho,Quận Tây Hồ,109 m2,2,2,20 tỷ 900 triệu,31/12/2025,20900000000.0
nha_mat_pho,Quận Bắc Từ Liêm,99 m2,12,12,28 tỷ 800 triệu,31/12/2025,28800000000.0
nha_mat_pho,Quận Ba Đình,98 m2,9,9,36 tỷ 500 triệu,31/12/2025,36500000000.0
nha_pho,Quận Đống Đa,81 m2,9,9,19 tỷ 300 triệu,31/12/2025,19300000000.0
nha_pho,Quận Đống Đa,156 m2,4,2,35 tỷ 800 triệu,31/12/2025,35800000000.0
nha_pho,Quận Bắc Từ Liêm,84 m2,4,3,14 tỷ 900 triệu,31/12/2025,14900000000.0
nha_mat_pho,Quận Ba Đình,52 m2,7,5,19 tỷ 800 triệu,31/12/2025,19800000000.0
nha_mat_pho,Quận Đống Đa,101 m2,4,3,25 tỷ 300 triệu,31/12/2025,25300000000.0
nha_pho,Quận Đống Đa,89 m2,4,3,24 tỷ 500 triệu,31/12/2025,24500000000.0
nha_mat_pho,Quận Tây Hồ,81 m2,3,2,22 tỷ 900 triệu,31/12/2025,22900000000.0
nha_mat_pho,Quận Đống Đa,72 m2,6,5,17 tỷ 500 triệu,31/12/2025,17500000000.0
nha_mat_pho,Quận Cầu Giấy,46 m2,5,4,20 tỷ 800 triệu,31/12/2025,20800000000.0
nha_mat_pho,Quận Tây Hồ,59 m2,6,7,14 tỷ 200 triệu,31/12/2025,14200000000.0
nha,Quận Đống Đa,87 m2,11,11,19 tỷ 800 triệu,31/12/2025,19800000000.0
nha,Quận Tây Hồ,77 m2,5,5,20 tỷ 400 triệu,31/12/2025,20400000000.0
nha,Quận Cầu Giấy,87 m2,12,8,24 tỷ 800 triệu,31/12/2025,24800000000.0
nha_pho,Quận Cầu Giấy,61 m2,8,8,14 tỷ 500 triệu,31/12/2025,14500000000.0
dat,Quận Tây Hồ,96 m2,0,0,24 tỷ 300 triệu,31/12/2025,24300000000.0
nha_mat_pho,Quận Tây Hồ,64 m2,3,2,14 tỷ 600 triệu,31/12/2025,14600000000.0
nha_pho,Quận Bắc Từ Liêm,81 m2,4,4,19 tỷ 800 triệu,31/12/2025,19800000000.0
nha_mat_pho,Quận Bắc Từ Liêm,125 m2,6,5,29 tỷ 800 triệu,31/12/2025,29800000000.0
nha_mat_pho,Quận Bắc Từ Liêm,261 m2,5,5,66 tỷ 800 triệu,31/12/2025,66800000000.0
nha_pho,Quận Cầu Giấy,218 m2,5,5,38 tỷ 300 triệu,31/12/2025,38300000000.0
nha_pho,Quận Cầu Giấy,71 m2,6,4,22 tỷ 300 triệu,31/12/2025,22300000000.0
nha_mat_pho,Quận Tây Hồ,151 m2,3,3,33 tỷ 300 triệu,31/12/2025,33300000000.0
nha_mat_pho,Quận Tây Hồ,81 m2,2,2,19 tỷ 400 triệu,31/12/2025,19400000000.0
nha_pho,Quận Ba Đình,84 m2,3,2,8 tỷ 200 triệu,31/12/2025,8200000000.0
dat,Quận Cầu Giấy,116 m2,0,0,36 tỷ 800 triệu,31/12/2025,36800000000.0
nha_mat_pho,Quận Đống Đa,131 m2,4,4,64 tỷ 800 triệu,31/12/2025,64800000000.0
nha,Quận Tây Hồ,334 m2,9,9,59 tỷ 800 triệu,31/12/2025,59800000000.0
nha_mat_pho,Quận Ba Đình,207 m2,5,5,64 tỷ 800 triệu,31/12/2025,64800000000.0
nha_mat_pho,Huyện Mỹ Đức,588 m2,7,6,13 tỷ 500 triệu,31/12/2025,13500000000.0
nha_mat_pho,Quận Tây Hồ,81 m2,6,4,26 tỷ 600 triệu,31/12/2025,26600000000.0
nha_pho,Quận Tây Hồ,51 m2,5,5,19 tỷ 300 triệu,31/12/2025,19300000000.0
nha_pho,Quận Đống Đa,61 m2,4,3,14 tỷ 400 triệu,31/12/2025,14400000000.0
nha_pho,Quận Đống Đa,88 m2,4,4,24 tỷ 300 triệu,31/12/2025,24300000000.0
biet_thu,Quận Ba Đình,143 m2,6,6,44 tỷ 800 triệu,31/12/2025,44800000000.0
nha_pho,Quận Đống Đa,62 m2,3,3,12 tỷ 600 triệu,31/12/2025,12600000000.0
dat,Quận Tây Hồ,151 m2,0,0,31 tỷ 800 triệu,31/12/2025,31800000000.0
nha_pho,Quận Đống Đa,95 m2,5,4,19 tỷ 200 triệu,31/12/2025,19200000000.0
dat,Quận Ba Đình,109 m2,0,0,31 tỷ 800 triệu,31/12/2025,31800000000.0
nha,Quận Cầu Giấy,147 m2,9,9,47 tỷ 800 triệu,31/12/2025,47800000000.0
nha,Quận Ba Đình,94 m2,2,2,19 tỷ 300 triệu,31/12/2025,19300000000.0
nha_pho,Quận Ba Đình,105 m2,3,2,21 tỷ 800 triệu,31/12/2025,21800000000.0
nha,Quận Tây Hồ,47 m2,4,4,12 tỷ 500 triệu,31/12/2025,12500000000.0
nha_mat_pho,Quận Ba Đình,179 m2,2,2,18 tỷ 500 triệu,31/12/2025,18500000000.0
nha_pho,Quận Tây Hồ,79 m2,4,4,20 tỷ 900 triệu,31/12/2025,20900000000.0
nha,Quận Đống Đa,94 m2,2,2,27 tỷ 800 triệu,31/12/2025,27800000000.0
nha_pho,Quận Tây Hồ,152 m2,6,6,40 tỷ 500 triệu,31/12/2025,40500000000.0
dat,Quận Tây Hồ,101 m2,0,0,26 tỷ 300 triệu,31/12/2025,26300000000.0
dat,Quận Tây Hồ,97 m2,0,0,23 tỷ 700 triệu,31/12/2025,23700000000.0
nha_mat_pho,Quận Bắc Từ Liêm,58 m2,5,5,18 tỷ 200 triệu,31/12/2025,18200000000.0
nha_pho,Quận Cầu Giấy,85 m2,4,4,17 tỷ 800 triệu,31/12/2025,17800000000.0
nha_pho,Quận Tây Hồ,81 m2,4,4,14 tỷ 900 triệu,31/12/2025,14900000000.0
nha_pho,Quận Ba Đình,71 m2,5,4,20 tỷ 800 triệu,31/12/2025,20800000000.0
nha_mat_pho,Quận Thanh Xuân,108 m2,4,3,29 tỷ 800 triệu,31/12/2025,29800000000.0
nha_pho,Quận Tây Hồ,81 m2,9,8,25 tỷ 800 triệu,31/12/2025,25800000000.0
nha_mat_pho,Quận Ba Đình,102 m2,12,7,20 tỷ 300 triệu,31/12/2025,20300000000.0
nha_mat_pho,Quận Đống Đa,45 m2,4,4,14 tỷ 500 triệu,31/12/2025,14500000000.0
nha_pho,Quận Cầu Giấy,51 m2,4,4,17 tỷ 700 triệu,31/12/2025,17700000000.0
nha_pho,Quận Tây Hồ,117 m2,5,4,22 tỷ 800 triệu,31/12/2025,22800000000.0
nha,Quận Ba Đình,61 m2,5,4,19 tỷ 500 triệu,31/12/2025,19500000000.0
nha_pho,Quận Tây Hồ,60 m2,3,2,18 tỷ 200 triệu,31/12/2025,18200000000.0
nha_pho,Quận Tây Hồ,81 m2,4,3,15 tỷ 300 triệu,31/12/2025,15300000000.0
dat,Quận Tây Hồ,55 m2,0,0,16 tỷ 900 triệu,31/12/2025,16900000000.0
nha_mat_pho,Quận Tây Hồ,120 m2,6,5,32 tỷ 600 triệu,31/12/2025,32600000000.0
dat,Quận Đống Đa,84 m2,0,0,16 tỷ 500 triệu,31/12/2025,16500000000.0
nha_pho,Quận Cầu Giấy,108 m2,3,3,32 tỷ 600 triệu,31/12/2025,32600000000.0
nha_pho,Quận Tây Hồ,136 m2,2,1,36 tỷ 300 triệu,31/12/2025,36300000000.0
nha,Quận Cầu Giấy,80 m2,4,3,18 tỷ 800 triệu,31/12/2025,18800000000.0
nha_mat_pho,Quận Tây Hồ,75 m2,5,5,25 tỷ 300 triệu,31/12/2025,25300000000.0
dat,Quận Tây Hồ,75 m2,0,0,11 tỷ 500 triệu,31/12/2025,11500000000.0
nha,Quận Thanh Xuân,91 m2,4,4,19 tỷ 300 triệu,31/12/2025,19300000000.0
nha_mat_pho,Quận Thanh Xuân,50 m2,4,2,9 tỷ 950 triệu,30/12/2025,9950000000.0
nha_mat_pho,Quận Thanh Xuân,49 m2,4,2,5 tỷ 500 triệu,30/12/2025,5500000000.0
nha_pho,Quận Nam Từ Liêm,34 m2,4,3,6 tỷ 900 triệu,30/12/2025,6900000000.0
can_ho,Huyện Thanh Trì,30 m2,2,1,2 tỷ 800 triệu,28/12/2025,2800000000.0
nha_pho,Quận Long Biên,54 m2,3,0,10 tỷ 700 triệu,27/12/2025,10700000000.0
nha_pho,Quận Long Biên,35 m2,3,0,5 tỷ 750 triệu,27/12/2025,5750000000.0
nha_pho,Quận Long Biên,35 m2,3,0,6 tỷ 250 triệu,27/12/2025,6250000000.0
nha_pho,Quận Long Biên,30 m2,1,1,4 tỷ 699 triệu,27/12/2025,4699000000.0
nha_pho,Quận Thanh Xuân,50 m2,4,4,10 tỷ 100 triệu,27/12/2025,10100000000.0
nha_pho,Huyện Đông Anh,43 m2,5,5,5 tỷ 100 triệu,27/12/2025,5100000000.0
